Unnamed: 0;Аналитика;Код;Артикул;Количество;Себестоимость
4526.0;ЭРА св-к трековый на шинопровод под лампу GU10 TR52 BK 1-фаз. 60х60х150 матовый черный алюм. 0823 816178;816178.0;lБ0054166;10;3507.5
4527.0;ЭРА Светильник декор cо светодиодной подсветкой GX53, белый/белый DK LD28 WH/WH 120х38 4098 703654;703654.0;lБ0037391;20;3581.76
4528.0;ЭРА сет. удл. ПВС 2х0.75 3роз. 3м 6А/1300Вт (корпус негорючий PP) UX(6)-3-3m (РФ) 0012 724026;724026.0;lБ0038568;3;499.83
4529.0;ЭРА сет. удл. ПВС 2х0.75 3роз. 5м 6А/1300Вт (корпус негорючий PP) UX(6)-3-5m (РФ) 0043 737376;737376.0;lБ0038569;3;683.65
4530.0;ЭРА сет. удл. ПВС 2х1 3роз. 10м 10А/2200Вт (корпус негорючий PP) U-3-10m (РФ) 3572 650587;650587.0;lБ0028358;3;1575.54
4531.0;ЭРА сет. удл. ПВС 2х1 3роз. 3м 10А/2200Вт (корпус негорючий PP) U-3-3m (РФ) 3541 650588;650588.0;lБ0028355;5;1099.5
4532.0;ЭРА сет. удл. ПВС 2х1 3роз. 5м 10А/2200Вт (корпус негорючий PP) U-3-5m (РФ) 3558 650589;650589.0;lБ0028356;16;4824.27
4533.0;ЭРА сет. удл. ПВС 2х1 3роз. 7м 10А/2200Вт (корпус негорючий PP) U-3-7m (РФ) 3565 650590;650590.0;lБ0028357;5;1979.33
4534.0;ЭРА сет. удл. ПВС 3x0.75 3роз. 5м 10А/2200Вт земля (корпус негор PP) UX-3e-5m-B черн РФ 57723 838241;838241.0;lБ0057723;10;3128.74
4535.0;ЭРА сет. удл. ПВС 3х0.75 3роз. 1.5м 10А/2200Вт земля (корпус негорючий PP) UX-3е-1.5m (РФ) 0227 715268;715268.0;lБ0038575;13;2578.21
4536.0;ЭРА сет. удл. ПВС 3х1 3роз. 1.5м 16А/3500Вт земля (корпус негорючий PP) U-3e-1.5m (РФ) 2470 650616;650616.0;lБ0028369;5;1129.28
4537.0;ЭРА сет. удл. ПВС 3х1 3роз. 3м 16А/3500Вт земля (корпус негорючий PP) U-3e-3m (РФ) 3664 650618;650618.0;lБ0028370;5;1374.35
4538.0;ЭРА сет. удл. ПВС 3х1 3роз. 3м 16А/3500Вт земля, выкл (корпус негорючий PP) U-3es-3m (РФ) 37 650619;650619.0;lБ0028378;6;1922.16
4539.0;ЭРА сет. удл. ПВС 3х1 3роз. 5м 16А/3500Вт земля (корпус негорючий PP) U-3e-5m (РФ) 3671 650621;650621.0;lБ0028371;17;6240.69
4540.0;ЭРА сет. удл. ПВС 3х1 3роз. 7м 16А/3500Вт земля (корпус негорючий PP) U-3e-7m (РФ) 3688 650623;650623.0;lБ0028372;8;3800.4
4541.0;ЭРА сет. удл. ПВС 3х1 3роз.10м 16А/3500Вт земля (корпус негорючий PP) U-3e-10m (РФ) 3695 650617;650617.0;lБ0028373;9;5606.46
4542.0;ЭРА сет. удл. ПВС 3х1 4роз. 3м 16А/3500Вт земля (корпус негорючий PP) U-4e-3m (РФ) 3701 650624;650624.0;lБ0028374;3;888.09
4543.0;ЭРА сет. удл. ПВС 3х1 4роз. 3м 16А/3500Вт земля, выкл (корпус негорючий PP) U-4es-3m (РФ) 37 650625;650625.0;lБ0028381;8;2667.2
4544.0;ЭРА сет. удл. ПВС 3х1 5роз. 3м 16А/3500Вт земля (корпус негорючий PP) U-5e-3m (РФ) 3725 650628;650628.0;lБ0028376;3;984.86
4545.0;ЭРА сет. удл. ПВС 3х1.5 3роз. 1.5м 16А/3500Вт земля (корпус негорючий PP) U-3e-1.5m (РФ) 9599 763279;763279.0;lБ0044031;2;699.25
4546.0;ЭРА сет. удл. ПВС 3х1.5 3роз. 10м 16А/3500Вт земля (корпус негорючий PP) U-3e-10m (РФ) 9674 763280;763280.0;lБ0044035;2;2044.72
4547.0;ЭРА силовой удлинитель на рамке ПВС 2х1 1роз. 10м IP44 UFx-1-2x1.0-10m-IP44 1303 723857;723857.0;lБ0043039;5;2628.4
4548.0;ЭРА силовой удлинитель на рамке ПВС 2х1 1роз. 20м IP44 UFx-1-2x1.0-20m-IP44 1327 723858;723858.0;lБ0043040;2;1813.34
4549.0;ЭРА силовой удлинитель на рамке ПВС 2х1 1роз. 30м IP44 UFx-1-2x1.0-30m-IP44 1341 723859;723859.0;lБ0043041;1;1274.73
4550.0;ЭРА силовой удлинитель-шнур КГ 3x1.5 3роз. 10м 16А земля кауч IP44 UK-3e-3x1,5-10m-IP44(KG) 8227 834148;834148.0;lБ0057580;1;1278.95
4551.0;ЭРА стандарт GX53 12W(960lm) 4000K 4K 23x75 GX-12W-840-GX53 6865 656781;656781.0;lБ0020597;20;1266.72
4552.0;ЭРА стандарт GX53 12W(960Lm) 6000K 6K 29х75 GX-12W-860-GX53 9027 765453;765453.0;lБ0048020;30;1900.08
4553.0;ЭРА стандарт GX53 15W(1200Lm)  6000K 6K 29х75 9058 763748;763748.0;lБ0048021;90;7486.12
4554.0;ЭРА стандарт MR16 GU5.3 220V 10W(800lm) 4000K 4K 52x50 MR16-10W-840-GU5.3 2783 661926;661926.0;lБ0032996;40;2265.6
4555.0;ЭРА стандарт MR16 GU5.3 220V 10W(800lm) 6000K 6K 52x50 MR16-10W-860-GU5.3 780662;780662.0;lБ0049073;-5;-273.6
4556.0;ЭРА стандарт MR16 GU5.3 220V 12W(860lm) 4000K 4K 50х48 LED MR16-12W-840-GU5.3 7514 710236;710236.0;lБ0040888;30;1885.1
4557.0;ЭРА стандарт MR16 GU5.3 220V 8W(600lm) 4000K 4K 50x50 MR16-8w-840-GU5.3 6186 585396;585396.0;lБ0020547;10;533.5
4558.0;ЭРА стандарт MR16 GU5.3 220V 8W(640lm) 4000K 4K 50х46 MR16-8W-860-GU5.3 780661;780661.0;lБ0049071;10;530.95
4559.0;ЭРА стандарт высокомощн. E27 20W(1600lm) 6500K 6K 144x80 POWER T80-20W-6500-E27 3665 642684;642684.0;lБ0027011;5;574.17
4560.0;ЭРА стандарт высокомощн. E27 30W(2400lm) 6500K 6K 180x80 POWER T100-30W-6500-E27 2972 635145;635145.0;lБ0027004;5;810.7
4561.0;ЭРА стандарт высокомощн. E27 40W(3200lm) 6500K 6K POWER 190х118 40W-6500 (замена ДРВ)3511 635146;635146.0;lБ0027006;8;2001.76
4562.0;ЭРА стандарт высокомощн. E27/E40 65W(5200lm) 6500K 6K 274x160 POWER T160-65W-6500 8304 654314;654314.0;lБ0027924;7;3082.49
4563.0;Лампа св/д ЭРА стандарт ЛОН A60 E27 11W(880lm) 4000K 4K 110x60 11w-840-E27 4663 633243;633243.0;lБ0029821;-1;-50.16
4564.0;ЭРА стандарт ЛОН A60 E27 17W(1360lm) 6000K 6K 120x60 A60-17W-860-E27 1672 656765;656765.0;lБ0031701;20;1446.4
4565.0;ЭРА стандарт ЛОН A65 E27 19W(1520lm) 6000K 6K 140x65 A65-19W-860-E27 1702 656768;656768.0;lБ0031704;10;853.63
4566.0;Лампа св/д ЭРА стандарт ЛОН A65 E27 21W(1680lm) 4000K 4K 65х166 2614 680177;680177.0;lБ0035332;20;2015.52
4567.0;ЭРА стандарт ЛОН A65 E27 21W(1680lm) 6000K 6K 65х166 2645 680178;680178.0;lБ0035333;30;3023.28
4568.0;ЭРА стандарт ЛОН A65 E27 25W(2000lm) 4000K 4K 65х165 2706 680180;680180.0;lБ0035335;20;2228.93
4569.0;Лампа св/д ЭРА стандарт ЛОН A65 E27 25W(2000lm) 6000K 6K 65х165 2737 680181;680181.0;lБ0035336;20;2228.93
4570.0;ЭРА стандарт свеча B35 E27 11W(880lm) 4000K 4K 2394 656772;656772.0;lБ0032983;-1;-62.7
4571.0;Лампа св/д ЭРА стандарт шар P45 E14 9W(720lm) 4000K 4K 88x45 P45-9w-840-E14 6788 640715;640715.0;lБ0029042;10;519.21
4572.0;ЭРА стандарт шар P45 E14 9W(720lm) 6500K 6K 88x45 P45-9W-860-E14 0362 686628;686628.0;lБ0031411;30;1557.47
4573.0;Лампа св/д ЭРА стандарт шар P45 E27 7W(560lm) 4000K 4K 84x45 P45-7w-840-E27 6247 601901;601901.0;lБ0020554;20;948.4
4574.0;ЭРА термоусадка трубка ТУТнг 10/5 набор (7 цветов по 3 шт. 100мм) 4911 4911 715156;715156.0;lБ0038920;8;321.09
4575.0;ЭРА термоусадка трубка ТУТнг 2/1 набор (7 цветов по 3 шт. 100мм) 4997 4997 715160;715160.0;lБ0038924;42;1001.22
4576.0;ЭРА термоусадка трубка ТУТнг 4/2 набор (7 цветов по 3 шт. 100мм) 5079 5079 715164;715164.0;lБ0038928;64;1687.27
4577.0;ЭРА термоусадка трубка ТУТнг 4/2, 6/3, 8/4, 10/5, 12/6 набор (7 цветов по 1 шт. 100мм) 5154 515 715168;715168.0;lБ0038932;10;692
4578.0;ЭРА термоусадка трубка ТУТнг 6/3 набор (7 цветов по 3 шт. 100мм) 5116 5116 715166;715166.0;lБ0038930;10;360.67
4579.0;ЭРА термоусадка трубка ТУТнг 8/4 набор (7 цветов по 3 шт. 100мм) 5130 5130 715167;715167.0;lБ0038931;19;731.22
4580.0;ЭРА Труба гофр. ПВХ (серый) d16мм с зондом легкая (бухта 10м, цена за 1м) GOFR-16-10-PVС 3572 686393;686393.0;lБ0036986;470;4878.58
4581.0;ЭРА Труба гофр. ПВХ (серый) d25мм с зонд. легкая (бухта 100м, цена за 1м) 8595 715185;715185.0;lБ0042999;700;9841.6
4582.0;ЭРА Труба гофр. ПВХ (серый) d32мм с зонд. легкая 50м GOFR-32-50-PVС  5524 686407;686407.0;lБ0020115;200;4583.44
4583.0;ЭРА Труба гофр. ПВХ Строительная d16мм серая с зондом легкая (бухта 100м, цена за 1м) 9568 686392;686392.0;lБ0036838;200;1360
4584.0;ЭРА Труба гофр. ПВХ Строительная d20мм серая с зондом легкая (бухта 100м, цена за 1м) 9575 686398;686398.0;lБ0036839;300;2646.63
4585.0;ЭРА Труба гофр. ПНД (черный) d32мм с зонд. легкая 50м GOFR-32-50-HD 9377 686406;686406.0;lБ0036827;450;9863.95
4586.0;ЭРА Труба гофр. ПНД SIMPLE d25мм черная с зондом (50м/уп,цена за м) GOFR-25-50-HD-SIMPLE 62302 893556;893556.0;lБ0062302;100;1360.44
4587.0;ЭРА фонарь кемпинговый KA-802 Комета 10W(925lm)  аккум.2400 мАч, лепестковый, подвес 58229 849042;849042.0;lБ0058229;1;659.01
4588.0;ЭРА фонарь налобный GA-505 Блэкджек 3W(150lm) аккум.,  COB, пластик, 3 реж., бл IP54 57455 847015;847015.0;lБ0057455;3;619.44
4589.0;ЭРА фонарь налобный GA-801 Практик 3W(145lm) COB Li акк.300mAh красн.реж. microUSB шарнир,4режима BL 643395;643395.0;lБ0030186;3;839.74
4590.0;ЭРА фонарь налобный GA-807 Кибер 5W(350lm) аккум. 1000mAh гибкая COB-матрица 3 реж IP44  6741 817573;817573.0;lБ0054033;7;4851.12
4591.0;ЭРА фонарь налобный GB-501 БлэкДжек (3xR03) 3W(110lm) COB, пластик, 3 реж., бл 618525;618525.0;lБ0027817;2;190.94
4592.0;ЭРА фонарь налобный GB-602 (7xLED, 3xAAA, 4 реж., черный, бл) 649272;649272.0;lБ0031382;12;1840.54
4593.0;ЭРА фонарь налобный GB-608 5W(300lm) красн.реж. 3xAAA, 7 реж,аварийн.реж 7629 830045;830045.0;lБ0052319;3;635.54
4594.0;ЭРА фонарь налобный GB-707 Атлант, 5W (180lm), 4 реж, луч 13м, COB, 3хААА 0238 805369;805369.0;lБ0052749;3;213.78
4595.0;ЭРА фонарь налобный GB-710 Криптон 5W (310lm), 3 реж, луч 56м, СОВ, 3хААА 9762 805372;805372.0;lБ0052752;12;1723.74
4596.0;ЭРА фонарь пушлайт кликер SB-606 COB 250lm 3xAAA, скотч BL 689802;689802.0;lБ0033747;10;1189.34
4597.0;ЭРА фонарь-трансформер PA-706 (прожектор, ночник, наст. св-к) 7W(500lm) дальн. 260м, Li-Ion 2Ah 7420 734607;734607.0;lБ0042661;3;2043.66
4598.0;ЭРА хомут нейлон (PA 66) 4x200 Белый (уп. 100шт, цены за уп.) NO-KS0-30 2749 732421;732421.0;lБ0039383;5;352.25
4599.0;ЭРА хомут нейлон (PA 66) 4x300 Чёрный (уп. 100шт, цены за уп.) NO-KS0-11 2923 734888;734888.0;lБ0039392;22;2321.41
4600.0;ЭРА хомут нейлон 2,5х200 Белая (25шт/уп, цена за уп) 57056 886441;886441.0;lБ0057056;4;64.65
4601.0;ЭРА хомут нейлон. под винт 3,6х150 черный (уп. 100 шт, цена за уп.) NO-KSV0-01 7767 795131;795131.0;lБ0051713;10;1206.82
4602.0;ЭРА хомут нейлон. под винт 4,8х200 черный (уп. 100 шт, цена за уп.) NO-KSV0-03 7804 795133;795133.0;lБ0051715;10;2648.88
4603.0;"ЭРА шина нулевая ""ноль"" на DIN-изоляторе ШНИ-6х9  8 отв. синий (уп.10шт, цена за шт) NO-222-45 678656";678656.0;lБ0033426;30;1322.24
4604.0;"ЭРА шина нулевая ""ноль"" на DIN-изоляторе ШНИ-6х9 10 отв. синий (уп.10шт, цена за шт) NO-222-46 678657";678657.0;lБ0033427;10;604.03
4605.0;"ЭРА шина нулевая ""ноль"" на DIN-изоляторе ШНИ-6х9 12 отв. синий (уп.10шт, цена за шт) NO-222-47 678658";678658.0;lБ0033428;20;1355.34
4606.0;ЭРА шнур для бра с выкл. 2,5 А 1,8м (UX-ШВВП 2х0,5 белый) (РФ) 4777 785889;785889.0;lБ0044071;5;514.49
4607.0;ЭРА шнур питания с литой вилкой (с кольцом) ПВС 3x0.75 1.5м 6А белый земля UX-3x0.75-1.5m (РФ) 2064 767711;767711.0;lБ0048688;19;2263.28
4608.0;ЭРА шнур питания с литой вилкой (с кольцом) ПВС 3х0.75 3м 6А белый земля UX-3x0.75-3m (РФ) 2545 757110;757110.0;lБ0048692;8;1458.64
4609.0;ЭРА шнур питания с литой вилкой ПВС 2x0.75 1.5м 6А белый UX-2x0.75-1.5m (РФ) 1906 767707;767707.0;lБ0048680;4;314.75
4610.0;ЭРА шнур питания с литой вилкой ПВС 2x0.75 3м 6А белый UX-2x0.75-3m (РФ) 1982 767709;767709.0;lБ0048684;12;1476.35
4611.0;ЭРА штепсель (разъём) гнездо каучук с крышкой R8-RED 2P+PE 1х16А 220-240V красный IP44 4950 (Турция) 736061;736061.0;lБ0044548;25;3032
4612.0;ЭРА штепсель (розетка переносная) под плоскую вилку R2 6А (белый, PC-поликарбонат) 1865 650665;650665.0;lБ0019185;3;213.78
4613.0;ЭРА щит (корпус) метал. ЩУРн 1/6зо-1 76 УХЛ3 (285х190х130) (полный компл.) IP31 647170;647170.0;lБ0030179;4;3383.57
4614.0;ЭРА Эксперт блок ОУ (2 роз. 16A, земля, крышка + выкл. 1 кл. 10A) бел. IP54 11-7403-01 659173;659173.0;lБ0027673;1;632.92
4615.0;ЭРА Эксперт блок ОУ (2 роз. 16А, земля, крыш + выкл. 1 кл. 10А) сер.(PC) IP54 11-7403-03 659265;659265.0;lБ0027674;2;1265.85
4616.0;ЭРА Эксперт блок ОУ верт. (роз. 16А, земля + выкл. 1 кл. 10A) серый (PC) IP54 11-7407-03 687287;687287.0;lБ0036005;1;406.85
;Иркутск;;;45610;1581937.45
4617.0;"""Сменные кассеты для бритвы Premium 5 лезвий  (4шт/уп, цена за шт.) (785907/785906) 1989 Kodak 785901";785901.0;lБ0051171;8;837.6
4618.0;"""Станок для бритья мужской Disposable Razor 2 blue, 2 лезв.однораз. (5шт/уп, цена за шт) 2542 Kodak 814503";814503.0;lБ0051157;430;4651.92
4619.0;"""Станок для бритья мужской Disposable Razor 2, 2 лезв.однораз. (10шт, цена за шт)  9924 Kodak 785896";785896.0;lБ0051158;940;7124.05
4620.0;"""Станок для бритья мужской MAX Prem Razor,,3 лезвия, 5109 Kodak 814510";814510.0;lБ0054018;24;5991.9
4621.0;Лампа св/д ЭРА ECO ЛОН A60 E27 16W (1280lm) 4000K 4K 124х60 ЭКО LED A60-16W-840-E27 ECO 666100;666100.0;lБ0031707;9;684.03
4622.0;GREEN APPLE GGN-1 Сетка садовая д/вьющихся 0,9*1,8м, 461400;461400.0;lБ0008289;11;1130.5
4623.0;GREEN APPLE GTAS72-005 Секатор, литой, контактный (12/72/1728) 461286;461286.0;lБ0003060;1;690.77
4624.0;GREEN APPLE Сетка антимоск. на магнитах 100*210см серая (самокл.лента) GBN007 685880;685880.0;lБ0032054;5;1704.77
4625.0;GREEN APPLE Сетка антимоск. на магнитах 100/90/80*220/210см серая GBN004 685879;685879.0;lБ0032055;5;2317.22
4626.0;GREEN APPLE Сетка антимоск. на окно 130*150см серая (самокл. лента) GBN001 685876;685876.0;lБ0032057;10;1283.57
4627.0;"GREEN APPLE Шланг Стандарт ПВХ арм. G3/4"" (19мм) 20м, 3-х сл., 20бар (-20+60) Германия GWGH2-029 656257";656257.0;lБ0032827;5;6707.38
4628.0;Intro Atlantic блок гориз. ОУ (роз. 1 мест. земля +1 кл. выкл.) серый 10(16)А, IP54 5-701-03 0256 801446;801446.0;lБ0050947;2;518.42
4629.0;Intro Atlantic блок гориз. ОУ (роз. 1 мест. земля +2 кл. выкл.) серый 10(16)А, IP54 5-702-03 0287 801447;801447.0;lБ0050948;2;551.12
4630.0;Intro Atlantic выкл. ОУ 1 кл. серый 10А (корп. PC) IP54 5-101-03 9427 801448;801448.0;lБ0050940;3;364.29
4631.0;Intro Atlantic выкл. ОУ 2 кл. серый 10А (корп. PC) IP54 5-104-03 9519 801450;801450.0;lБ0050943;2;277.68
4632.0;Intro Plano выкл. СУ 1 кл (инд.) 10А-250V термопласт шампань 1-102-04 825104;825104.0;lБ0053732;6;782.82
4633.0;Intro Plano выкл. СУ 1 кл. 10А, 250В, белый, 1-101-01 6495 833475;833475.0;lБ0053721;5;314.81
4634.0;Intro Plano выкл. СУ 2 кл. 10А, 250В, белый, 1-104-01 8048 834587;834587.0;lБ0053758;5;349.75
4635.0;Intro Plano роз. СУ 1 мест. 16А, 250В (земля, керамика) белый, 1-202-01 1444 814769;814769.0;lБ0053874;5;390
4636.0;Intro Polo выкл. 2 кл. 10А  ОУ, белый 3-104-01 5185 834511;834511.0;lБ0053537;10;456.15
4637.0;Intro Polo выкл. ОУ 1 кл. 10A, белый 3-101-01 4829 814801;814801.0;lБ0053525;16;595.2
4638.0;Intro Polo выкл. ОУ 1 кл. 10А, сл.кость 3-101-02, 3610 (замена на 814802) 710068;710068.0;lБ0036115;10;373.78
4639.0;Intro Polo выкл. ОУ 2 кл. инд. 10А белый 3-105-01 3764 710079;710079.0;lБ0036096;9;464.44
